timestamp,source,ssid,bssid,channel,frequency,rssi,security,latitude,longitude
2026-09-20T11:57:36Z,kismet,LAB-MESH-A,02:0A:00:00:00:03,1,2412,-31,WPA2,1.2568247,-9.8551094
2026-09-20T11:57:43Z,kismet,LAB-NET-29,02:0A:00:00:00:31,6,2437,-38,WPA2,1.2231952,-9.8873633
2026-09-20T11:57:50Z,kismet,LAB-NET-04,02:0A:00:00:00:18,40,5200,-39,OPEN,1.2343733,-9.8772516
2026-09-20T11:57:57Z,marauder,LAB-NET-10,02:0A:00:00:00:1E,40,5200,-52,UNKNOWN,1.2232996,-9.8871176
2026-09-20T11:58:04Z,generic,LAB-NET-14,02:0A:00:00:00:22,1,2412,-58,UNKNOWN,1.2237755,-9.8871502
2026-09-20T11:58:11Z,marauder,LAB-CORRIDOR,02:0A:00:00:00:0D,6,2437,-39,OPEN,0.0,0.0
2026-09-20T11:58:18Z,marauder,<hidden>,02:0A:00:00:00:2C,1,2412,-68,OPEN,1.2347386,-9.8767029
2026-09-20T11:58:25Z,marauder,LAB-MESH-A,02:0A:00:00:00:3C,11,2462,-44,OPEN,1.2345296,-9.8762899
2026-09-20T11:58:32Z,marauder,LAB-NET-19,02:0A:00:00:00:27,149,5745,-82,WPA2,1.2562181,-9.8542889
2026-09-20T11:58:39Z,minino,LAB-MESH-B,02:0A:00:00:00:06,1,2412,-33,OPEN,1.2237336,-9.8875763
2026-09-20T11:58:46Z,marauder,LAB-MESH-B,02:0A:00:00:00:08,11,2462,-84,OPEN,1.2346329,-9.8769538
2026-09-20T11:58:53Z,kismet,LAB-NET-26,02:0A:00:00:00:2E,6,2437,-76,WPA3,0.0,0.0
2026-09-20T11:59:00Z,generic,LAB-NET-23,02:0A:00:00:00:2B,11,2462,-85,WPA2,1.2574250,-9.8549240
2026-09-20T11:59:07Z,kismet,<hidden>,02:0A:00:00:00:16,40,5200,-66,WPA2,1.2241475,-9.8872282
2026-09-20T11:59:14Z,generic,LAB-NET-28,02:0A:00:00:00:30,6,2437,-39,OPEN,1.2343784,-9.8763158
2026-09-20T11:59:21Z,minino,LAB-ZONE-SOUTH,02:0A:00:00:00:11,11,2462,-43,WPA2,1.2450192,-9.8660895
2026-09-20T11:59:28Z,kismet,LAB-NET-17,02:0A:00:00:00:25,44,5220,-87,OPEN,1.2231581,-9.8878460
2026-09-20T11:59:35Z,minino,LAB-CORRIDOR,02:0A:00:00:00:0D,6,2437,-57,OPEN,1.2464467,-9.8657207
2026-09-20T11:59:42Z,minino,LAB-NET-18,02:0A:00:00:00:26,6,2437,-38,WPA2,1.2232892,-9.8875930
2026-09-20T11:59:49Z,marauder,LAB-DELTA,02:0A:00:00:00:36,11,2462,-52,WEP,1.2237447,-9.8882184
2026-09-20T11:59:56Z,generic,<hidden>,02:0A:00:00:00:21,11,2462,-50,WPA2,1.2450764,-9.8646371
2026-09-20T12:00:03Z,minino,LAB-NET-12,02:0A:00:00:00:20,1,2412,-36,WPA3,1.2232594,-9.8868845
2026-09-20T12:00:10Z,generic,LAB-BETA,02:0A:00:00:00:34,36,5180,-44,WPA2,1.2349450,-9.8758661
2026-09-20T12:00:17Z,kismet,LAB-GAMMA,02:0A:00:00:00:35,1,2412,-63,WPA3,1.2462365,-9.8646464
2026-09-20T12:00:24Z,minino,LAB-NET-03,02:0A:00:00:00:17,153,5765,-46,WPA3,1.2566147,-9.8542764
2026-09-20T12:00:31Z,marauder,LAB-NET-06,02:0A:00:00:00:1A,153,5765,-36,WPA2,1.2231742,-9.8871883
2026-09-20T12:00:38Z,kismet,<hidden>,02:0A:00:00:00:14,6,2437,-33,WPA3,1.2340297,-9.8771231
2026-09-20T12:00:45Z,marauder,LAB-CORRIDOR,02:0A:00:00:00:0E,1,2412,-47,OPEN,1.2229697,-9.8874123
2026-09-20T12:00:52Z,marauder,<hidden>,02:0A:00:00:00:37,11,2462,-84,WPA2,1.2575096,-9.8544376
2026-09-20T12:00:59Z,generic,LAB-NET-11,02:0A:00:00:00:1F,1,2412,-81,UNKNOWN,1.2560730,-9.8535526
2026-09-20T12:01:06Z,minino,LAB-NET-06,02:0A:00:00:00:1A,153,5765,-49,WPA2,1.2228468,-9.8878197
2026-09-20T12:01:13Z,generic,LAB-NET-30,02:0A:00:00:00:32,1,2412,-73,WPA2,1.2239292,-9.8874007
2026-09-20T12:01:20Z,minino,LAB-NET-09,02:0A:00:00:00:1D,11,2462,-89,WPA2,1.2450709,-9.8660999
2026-09-20T12:01:27Z,generic,LAB-NET-17,02:0A:00:00:00:25,44,5220,-49,OPEN,1.2571816,-9.8538501
2026-09-20T12:01:34Z,minino,<hidden>,02:0A:00:00:00:14,6,2437,-65,WPA3,1.2339269,-9.8772416
2026-09-20T12:01:41Z,marauder,LAB-MESH-A,02:0A:00:00:00:02,36,5180,-57,WPA,1.2239646,-9.8872007
2026-09-20T12:01:48Z,marauder,LAB-NET-15,02:0A:00:00:00:23,1,2412,-79,WPA2,1.2572531,-9.8549225
2026-09-20T12:01:55Z,minino,LAB-NET-25,02:0A:00:00:00:2D,1,2412,-49,WPA3,1.2457665,-9.8649513
2026-09-20T12:02:02Z,kismet,LAB-NET-16,02:0A:00:00:00:24,6,2437,-56,WPA2,1.2349727,-9.8772078
2026-09-20T12:02:09Z,kismet,LAB-NET-23,02:0A:00:00:00:2B,11,2462,-48,WPA2,0.0,0.0
2026-09-20T12:02:16Z,minino,LAB-OFFICE,02:0A:00:00:00:09,1,2412,-46,UNKNOWN,1.2568253,-9.8535434
2026-09-20T12:02:23Z,kismet,LAB-GAMMA,02:0A:00:00:00:35,1,2412,-36,WPA3,,
2026-09-20T12:02:30Z,kismet,LAB-OFFICE,02:0A:00:00:00:09,1,2412,-74,UNKNOWN,1.2453227,-9.8650655
2026-09-20T12:02:37Z,minino,LAB-IOT,02:0A:00:00:00:3A,1,2412,-56,WPA3,1.2233864,-9.8869427
2026-09-20T12:02:44Z,minino,LAB-NET-21,02:0A:00:00:00:29,36,5180,-64,OPEN,1.2237716,-9.8881461
2026-09-20T12:02:51Z,marauder,LAB-NET-01,02:0A:00:00:00:15,6,2437,-73,UNKNOWN,1.2455727,-9.8661906
2026-09-20T12:02:58Z,kismet,LAB-MESH-B,02:0A:00:00:00:08,6,2437,-81,OPEN,1.2344187,-9.8768162
2026-09-20T12:03:05Z,marauder,LAB-CORRIDOR,02:0A:00:00:00:0F,11,2462,-40,WPA2,1.2561457,-9.8535538
2026-09-20T12:03:12Z,marauder,LAB-OFFICE,02:0A:00:00:00:0C,11,2462,-57,WPA,1.2351686,-9.8764011
2026-09-20T12:03:19Z,generic,LAB-NET-17,02:0A:00:00:00:25,44,5220,-79,OPEN,1.2236286,-9.8870198
2026-09-20T12:03:26Z,generic,LAB-NET-28,02:0A:00:00:00:30,6,2437,-60,OPEN,1.2350298,-9.8764605
2026-09-20T12:03:33Z,minino,LAB-ZONE-SOUTH,02:0A:00:00:00:11,11,2462,-66,WPA2,,
2026-09-20T12:03:40Z,minino,LAB-CORRIDOR,02:0A:00:00:00:12,153,5765,-47,OPEN,0.0,0.0
2026-09-20T12:03:47Z,kismet,LAB-NET-26,02:0A:00:00:00:2E,6,2437,-73,WPA3,1.2233590,-9.8878879
2026-09-20T12:03:54Z,marauder,LAB-NET-14,02:0A:00:00:00:22,1,2412,-30,UNKNOWN,1.2240669,-9.8871519
2026-09-20T12:04:01Z,marauder,LAB-NET-30,02:0A:00:00:00:32,1,2412,-80,WPA2,1.2228009,-9.8883271
2026-09-20T12:04:08Z,generic,LAB-MESH-B,02:0A:00:00:00:06,1,2412,-47,OPEN,1.2235434,-9.8876657
2026-09-20T12:04:15Z,marauder,LAB-NET-27,02:0A:00:00:00:2F,6,2437,-65,WPA2,1.2567855,-9.8540248
2026-09-20T12:04:22Z,minino,LAB-DELTA,02:0A:00:00:00:36,11,2462,-43,WEP,1.2237994,-9.8873302
2026-09-20T12:04:29Z,generic,LAB-LABORATORY,02:0A:00:00:00:3B,6,2437,-80,WEP,1.2573975,-9.8542760
2026-09-20T12:04:36Z,minino,LAB-GUEST,02:0A:00:00:00:39,1,2412,-58,WPA2,1.2463250,-9.8659524
2026-09-20T12:04:43Z,minino,LAB-MESH-A,02:0A:00:00:00:04,11,2462,-37,WPA2,1.2343744,-9.8767459
2026-09-20T12:04:50Z,marauder,LAB-NET-30,02:0A:00:00:00:32,1,2412,-43,WPA2,1.2231208,-9.8876813
2026-09-20T12:04:57Z,marauder,LAB-NET-06,02:0A:00:00:00:1A,153,5765,-31,WPA2,1.2231444,-9.8869613
2026-09-20T12:05:04Z,kismet,LAB-NET-20,02:0A:00:00:00:28,11,2462,-68,WPA3,1.2338598,-9.8773338
2026-09-20T12:05:11Z,minino,LAB-NET-03,02:0A:00:00:00:17,6,2437,-85,WPA3,1.2562869,-9.8545537
2026-09-20T12:05:18Z,kismet,LAB-IOT,02:0A:00:00:00:3A,1,2412,-76,WPA3,1.2228548,-9.8876744
2026-09-20T12:05:25Z,marauder,LAB-NET-04,02:0A:00:00:00:18,40,5200,-62,OPEN,1.2344531,-9.8770517
2026-09-20T12:05:32Z,minino,LAB-NET-09,02:0A:00:00:00:1D,11,2462,-83,WPA2,1.2454449,-9.8655378
2026-09-20T12:05:39Z,minino,LAB-MESH-A,02:0A:00:00:00:03,11,2462,-30,WPA2,1.2566627,-9.8545911
2026-09-20T12:05:46Z,minino,LAB-NET-23,02:0A:00:00:00:2B,36,5180,-70,WPA2,1.2561791,-9.8543385
2026-09-20T12:05:53Z,generic,LAB-NET-30,02:0A:00:00:00:32,1,2412,-82,WPA2,1.2234597,-9.8869766
2026-09-20T12:06:00Z,marauder,LAB-MESH-B,02:0A:00:00:00:07,36,5180,-47,WPA2,1.2343184,-9.8773214
2026-09-20T12:06:07Z,generic,LAB-NET-08,02:0A:00:00:00:1C,6,2437,-85,WPA2,1.2349477,-9.8766483
2026-09-20T12:06:14Z,marauder,LAB-ZONE-NORTH,02:0A:00:00:00:10,36,5180,-35,UNKNOWN,1.2349346,-9.8770442
2026-09-20T12:06:21Z,marauder,LAB-NET-25,02:0A:00:00:00:2D,6,2437,-46,WPA3,1.2461919,-9.8659146
2026-09-20T12:06:28Z,minino,LAB-NET-20,02:0A:00:00:00:28,11,2462,-83,WPA3,1.2353559,-9.8763973
2026-09-20T12:06:35Z,marauder,LAB-MESH-A,02:0A:00:00:00:03,1,2412,-35,WPA2,1.2562965,-9.8548871
2026-09-20T12:06:42Z,generic,LAB-NET-07,02:0A:00:00:00:1B,36,5180,-60,WPA3,1.2571093,-9.8535528
2026-09-20T12:06:49Z,kismet,LAB-NET-08,02:0A:00:00:00:1C,6,2437,-45,WPA2,1.2342547,-9.8769124
2026-09-20T12:06:56Z,kismet,LAB-NET-01,02:0A:00:00:00:15,6,2437,-77,UNKNOWN,1.2451697,-9.8662312
2026-09-20T12:07:03Z,kismet,LAB-CORRIDOR,02:0A:00:00:00:12,153,5765,-69,OPEN,1.2228179,-9.8881586
2026-09-20T12:07:10Z,kismet,LAB-MESH-B,02:0A:00:00:00:07,36,5180,-43,WPA2,1.2350005,-9.8771347
2026-09-20T12:07:17Z,marauder,LAB-NET-14,02:0A:00:00:00:22,1,2412,-34,UNKNOWN,1.2230379,-9.8880128
2026-09-20T12:07:24Z,minino,LAB-NET-21,02:0A:00:00:00:29,36,5180,-45,OPEN,1.2353171,-9.8759287
2026-09-20T12:07:31Z,minino,LAB-MESH-B,02:0A:00:00:00:07,36,5180,-56,WPA2,1.2347582,-9.8768608
2026-09-20T12:07:38Z,kismet,LAB-MESH-A,02:0A:00:00:00:03,1,2412,-33,WPA2,1.2566581,-9.8539824
2026-09-20T12:07:45Z,marauder,LAB-NET-21,02:0A:00:00:00:29,36,5180,-80,OPEN,1.2338761,-9.8766728
2026-09-20T12:07:52Z,minino,LAB-NET-25,02:0A:00:00:00:2D,11,2462,-43,WPA3,1.2453424,-9.8647028
2026-09-20T12:07:59Z,generic,LAB-NET-12,02:0A:00:00:00:20,1,2412,-52,WPA3,1.2349690,-9.8767286
2026-09-20T12:08:06Z,marauder,LAB-OFFICE,02:0A:00:00:00:0C,11,2462,-34,WPA,,
2026-09-20T12:08:13Z,minino,<hidden>,02:0A:00:00:00:21,11,2462,-72,WPA2,1.2460113,-9.8653920
2026-09-20T12:08:20Z,minino,LAB-NET-16,02:0A:00:00:00:24,36,5180,-30,WPA2,1.2341261,-9.8764895
2026-09-20T12:08:27Z,minino,LAB-MESH-A,02:0A:00:00:00:3C,11,2462,-56,OPEN,1.2351652,-9.8772608
2026-09-20T12:08:34Z,kismet,LAB-NET-22,02:0A:00:00:00:2A,11,2462,-44,WPA3,1.2236250,-9.8878637
2026-09-20T12:08:41Z,kismet,LAB-IOT,02:0A:00:00:00:3A,1,2412,-76,WPA3,1.2231761,-9.8883627
2026-09-20T12:08:48Z,marauder,LAB-CORRIDOR,02:0A:00:00:00:12,153,5765,-44,OPEN,1.2242113,-9.8875945
2026-09-20T12:08:55Z,minino,LAB-NET-05,02:0A:00:00:00:19,6,2437,-38,OPEN,1.2452907,-9.8652301
2026-09-20T12:09:02Z,minino,LAB-NET-01,02:0A:00:00:00:15,6,2437,-62,UNKNOWN,1.2458096,-9.8649397
2026-09-20T12:09:09Z,generic,LAB-NET-27,02:0A:00:00:00:2F,6,2437,-79,OPEN,1.2562263,-9.8543546
2026-09-20T12:09:16Z,marauder,LAB-OFFICE,02:0A:00:00:00:0C,11,2462,-71,WPA,1.2345526,-9.8761760
2026-09-20T12:09:23Z,minino,LAB-OFFICE,02:0A:00:00:00:0C,6,2437,-61,WPA,1.2348676,-9.8770426
2026-09-20T12:09:30Z,marauder,LAB-NET-06,02:0A:00:00:00:1A,153,5765,-66,WPA2,1.2234995,-9.8872915
2026-09-20T12:09:37Z,marauder,LAB-MESH-B,02:0A:00:00:00:08,1,2412,-73,OPEN,1.2349893,-9.8763120
2026-09-20T12:09:44Z,kismet,LAB-NET-21,02:0A:00:00:00:29,36,5180,-36,OPEN,1.2337828,-9.8760765
2026-09-20T12:09:51Z,kismet,LAB-CORRIDOR,02:0A:00:00:00:0D,6,2437,-69,OPEN,1.2460944,-9.8648043
2026-09-20T12:09:58Z,marauder,LAB-ZONE-NORTH,02:0A:00:00:00:10,36,5180,-89,UNKNOWN,0.0,0.0
2026-09-20T12:10:05Z,marauder,LAB-MESH-B,02:0A:00:00:00:07,1,2412,-76,WPA2,1.2240750,-9.8877898
2026-09-20T12:10:12Z,marauder,LAB-OFFICE,02:0A:00:00:00:0A,153,5765,-59,WPA2,1.2231157,-9.8869796
2026-09-20T12:10:19Z,marauder,LAB-MESH-B,02:0A:00:00:00:08,6,2437,-67,OPEN,1.2352981,-9.8768923
2026-09-20T12:10:26Z,kismet,LAB-LABORATORY,02:0A:00:00:00:3B,6,2437,-52,WEP,1.2560584,-9.8548792
2026-09-20T12:10:33Z,kismet,LAB-NET-08,02:0A:00:00:00:1C,6,2437,-34,WPA2,1.2348354,-9.8768607
2026-09-20T12:10:40Z,marauder,LAB-LABORATORY,02:0A:00:00:00:3B,6,2437,-40,WPA,1.2565796,-9.8546964
2026-09-20T12:10:47Z,generic,LAB-OFFICE,02:0A:00:00:00:0A,153,5765,-38,WPA2,1.2228912,-9.8882179
2026-09-20T12:10:54Z,minino,LAB-NET-17,02:0A:00:00:00:25,44,5220,-41,OPEN,1.2564346,-9.8549763
2026-09-20T12:11:01Z,kismet,LAB-NET-01,02:0A:00:00:00:15,6,2437,-82,UNKNOWN,1.2456490,-9.8646755
2026-09-20T12:11:08Z,generic,LAB-NET-22,02:0A:00:00:00:2A,11,2462,-56,WPA3,1.2232698,-9.8875754
2026-09-20T12:11:15Z,minino,LAB-CORRIDOR,02:0A:00:00:00:0F,11,2462,-46,WPA2,1.2569185,-9.8544461
2026-09-20T12:11:22Z,generic,LAB-NET-04,02:0A:00:00:00:18,40,5200,-82,OPEN,,
2026-09-20T12:11:29Z,minino,LAB-MESH-A,02:0A:00:00:00:04,1,2412,-72,WPA2,1.2343452,-9.8759843
2026-09-20T12:11:36Z,minino,LAB-DELTA,02:0A:00:00:00:36,11,2462,-87,WEP,1.2242116,-9.8869936
2026-09-20T12:11:43Z,kismet,LAB-MESH-B,02:0A:00:00:00:08,6,2437,-87,OPEN,1.2348941,-9.8767393
2026-09-20T12:11:50Z,minino,LAB-NET-23,02:0A:00:00:00:2B,36,5180,-67,WPA2,1.2567519,-9.8541707
2026-09-20T12:11:57Z,generic,LAB-ZONE-NORTH,02:0A:00:00:00:10,1,2412,-43,UNKNOWN,1.2346785,-9.8760413
2026-09-20T12:12:04Z,marauder,LAB-NET-14,02:0A:00:00:00:22,1,2412,-72,UNKNOWN,1.2231359,-9.8877959
2026-09-20T12:12:11Z,marauder,LAB-MESH-A,02:0A:00:00:00:04,1,2412,-65,WPA2,1.2338192,-9.8761414
2026-09-20T12:12:18Z,kismet,<hidden>,02:0A:00:00:00:2C,1,2412,-45,OPEN,1.2344947,-9.8762049
2026-09-20T12:12:25Z,minino,LAB-MESH-A,02:0A:00:00:00:3C,11,2462,-43,OPEN,1.2353248,-9.8765088
2026-09-20T12:12:32Z,marauder,LAB-NET-20,02:0A:00:00:00:28,11,2462,-38,WPA3,0.0,0.0
2026-09-20T12:12:39Z,kismet,LAB-NET-11,02:0A:00:00:00:1F,1,2412,-49,UNKNOWN,1.2570160,-9.8537974
2026-09-20T12:12:46Z,marauder,LAB-CORRIDOR,02:0A:00:00:00:12,153,5765,-75,OPEN,1.2227812,-9.8874892
2026-09-20T12:12:53Z,minino,LAB-NET-15,02:0A:00:00:00:23,1,2412,-55,WPA2,1.2563281,-9.8551034
2026-09-20T12:13:00Z,marauder,LAB-MESH-A,02:0A:00:00:00:3C,11,2462,-54,OPEN,0.0,0.0
2026-09-20T12:13:07Z,marauder,LAB-NET-11,02:0A:00:00:00:1F,6,2437,-68,UNKNOWN,0.0,0.0
2026-09-20T12:13:14Z,minino,LAB-NET-06,02:0A:00:00:00:1A,153,5765,-46,WPA2,1.2231599,-9.8878293
2026-09-20T12:13:21Z,minino,<hidden>,02:0A:00:00:00:16,40,5200,-89,WPA2,1.2238430,-9.8882927
2026-09-20T12:13:28Z,generic,LAB-NET-05,02:0A:00:00:00:19,6,2437,-85,OPEN,1.2462690,-9.8661722
2026-09-20T12:13:35Z,minino,LAB-MESH-B,02:0A:00:00:00:06,1,2412,-41,OPEN,1.2230272,-9.8881093
2026-09-20T12:13:42Z,kismet,<hidden>,02:0A:00:00:00:21,11,2462,-62,WPA2,1.2460449,-9.8651899
2026-09-20T12:13:49Z,generic,<hidden>,02:0A:00:00:00:16,11,2462,-75,WPA2,1.2236543,-9.8869501
2026-09-20T12:13:56Z,marauder,LAB-NET-20,02:0A:00:00:00:28,11,2462,-39,OPEN,1.2353006,-9.8764362
2026-09-20T12:14:03Z,generic,<hidden>,02:0A:00:00:00:14,1,2412,-70,WPA3,1.2353181,-9.8760929
2026-09-20T12:14:10Z,generic,LAB-BASEMENT,02:0A:00:00:00:13,1,2412,-74,WPA2,1.2564372,-9.8545397
2026-09-20T12:14:17Z,generic,LAB-ZONE-SOUTH,02:0A:00:00:00:11,11,2462,-88,WPA2,1.2455862,-9.8647534
2026-09-20T12:14:24Z,kismet,LAB-BASEMENT,02:0A:00:00:00:13,6,2437,-67,WPA2,1.2573602,-9.8536536
2026-09-20T12:14:31Z,marauder,LAB-NET-07,02:0A:00:00:00:1B,36,5180,-43,WPA3,1.2564095,-9.8537201
2026-09-20T12:14:38Z,minino,LAB-NET-25,02:0A:00:00:00:2D,6,2437,-54,WPA3,1.2448916,-9.8648672
2026-09-20T12:14:45Z,generic,LAB-MESH-B,02:0A:00:00:00:05,11,2462,-49,WPA3,1.2462776,-9.8651615
2026-09-20T12:14:52Z,generic,LAB-GAMMA,02:0A:00:00:00:35,1,2412,-41,WPA3,1.2450162,-9.8650613
2026-09-20T12:14:59Z,generic,LAB-NET-06,02:0A:00:00:00:1A,153,5765,-83,WPA2,1.2231644,-9.8868600
2026-09-20T12:15:06Z,marauder,LAB-MESH-A,02:0A:00:00:00:03,1,2412,-52,WPA2,1.2575067,-9.8548882
2026-09-20T12:15:13Z,marauder,LAB-MESH-A,02:0A:00:00:00:04,1,2412,-77,WPA2,1.2343462,-9.8766550
2026-09-20T12:15:20Z,marauder,LAB-NET-29,02:0A:00:00:00:31,6,2437,-71,WPA2,1.2570061,-9.8549873
2026-09-20T12:15:27Z,marauder,LAB-NET-09,02:0A:00:00:00:1D,11,2462,-85,WPA2,1.2457185,-9.8651607
2026-09-20T12:15:34Z,generic,LAB-NET-08,02:0A:00:00:00:1C,6,2437,-60,WPA2,1.2349729,-9.8770799
2026-09-20T12:15:41Z,generic,LAB-NET-25,02:0A:00:00:00:2D,6,2437,-38,OPEN,1.2464238,-9.8655332
2026-09-20T12:15:48Z,kismet,LAB-NET-19,02:0A:00:00:00:27,11,2462,-90,WPA2,1.2571454,-9.8541954
2026-09-20T12:15:55Z,generic,LAB-NET-10,02:0A:00:00:00:1E,40,5200,-74,UNKNOWN,1.2234558,-9.8879480
2026-09-20T12:16:02Z,marauder,LAB-MESH-A,02:0A:00:00:00:01,36,5180,-88,OPEN,1.2573606,-9.8541061
2026-09-20T12:16:09Z,kismet,LAB-CORRIDOR,02:0A:00:00:00:0D,6,2437,-77,OPEN,1.2457526,-9.8659663
2026-09-20T12:16:16Z,marauder,<hidden>,02:0A:00:00:00:2C,6,2437,-46,OPEN,1.2337908,-9.8760412
2026-09-20T12:16:23Z,kismet,LAB-NET-10,02:0A:00:00:00:1E,40,5200,-83,UNKNOWN,1.2232195,-9.8871292
2026-09-20T12:16:30Z,generic,LAB-NET-10,02:0A:00:00:00:1E,40,5200,-72,UNKNOWN,1.2229397,-9.8875025
2026-09-20T12:16:37Z,marauder,LAB-NET-25,02:0A:00:00:00:2D,6,2437,-85,WPA3,1.2458935,-9.8651088
2026-09-20T12:16:44Z,marauder,LAB-MESH-B,02:0A:00:00:00:07,36,5180,-50,WPA2,1.2347538,-9.8766852
2026-09-20T12:16:51Z,generic,LAB-NET-18,02:0A:00:00:00:26,6,2437,-55,WPA2,1.2237250,-9.8870916
2026-09-20T12:16:58Z,generic,LAB-CORRIDOR,02:0A:00:00:00:0D,6,2437,-64,OPEN,1.2463998,-9.8656711
2026-09-20T12:17:05Z,minino,LAB-NET-22,02:0A:00:00:00:2A,11,2462,-58,WPA3,1.2238425,-9.8884421
2026-09-20T12:17:12Z,minino,LAB-GUEST,02:0A:00:00:00:39,1,2412,-90,WPA2,1.2453707,-9.8647878
2026-09-20T12:17:19Z,kismet,LAB-NET-07,02:0A:00:00:00:1B,36,5180,-37,WPA3,,
2026-09-20T12:17:26Z,generic,LAB-GAMMA,02:0A:00:00:00:35,1,2412,-75,WPA3,1.2453869,-9.8659594
2026-09-20T12:17:33Z,generic,LAB-NET-06,02:0A:00:00:00:1A,153,5765,-82,WPA2,1.2236878,-9.8871286
2026-09-20T12:17:40Z,generic,LAB-NET-05,02:0A:00:00:00:19,6,2437,-76,OPEN,1.2451568,-9.8647854
2026-09-20T12:17:47Z,kismet,LAB-BETA,02:0A:00:00:00:34,36,5180,-37,WPA2,1.2339572,-9.8764201
2026-09-20T12:17:54Z,minino,LAB-NET-01,02:0A:00:00:00:15,6,2437,-89,UNKNOWN,1.2450281,-9.8655322
2026-09-20T12:18:01Z,minino,LAB-NET-15,02:0A:00:00:00:23,1,2412,-61,WPA2,1.2561150,-9.8545092
2026-09-20T12:18:08Z,minino,LAB-NET-30,02:0A:00:00:00:32,1,2412,-44,WPA2,1.2230403,-9.8870176
2026-09-20T12:18:15Z,marauder,LAB-ALPHA,02:0A:00:00:00:33,1,2412,-50,WPA3,1.2564058,-9.8550382
2026-09-20T12:18:22Z,minino,LAB-FOXTROT,02:0A:00:00:00:38,6,2437,-85,WPA2,1.2352513,-9.8771469
2026-09-20T12:18:29Z,marauder,<hidden>,02:0A:00:00:00:37,11,2462,-64,WPA2,1.2573303,-9.8544957
2026-09-20T12:18:36Z,generic,LAB-NET-21,02:0A:00:00:00:29,36,5180,-39,OPEN,1.2344397,-9.8759197
2026-09-20T12:18:43Z,marauder,<hidden>,02:0A:00:00:00:14,6,2437,-83,WPA3,,
2026-09-20T12:18:50Z,kismet,LAB-NET-03,02:0A:00:00:00:17,153,5765,-31,WPA3,1.2569714,-9.8542466
2026-09-20T12:18:57Z,minino,LAB-NET-19,02:0A:00:00:00:27,149,5745,-77,WPA2,,
2026-09-20T12:19:04Z,minino,LAB-MESH-B,02:0A:00:00:00:08,11,2462,-73,OPEN,1.2338150,-9.8771215
2026-09-20T12:19:11Z,generic,LAB-CORRIDOR,02:0A:00:00:00:0D,6,2437,-63,OPEN,1.2454366,-9.8653497
2026-09-20T12:19:18Z,kismet,LAB-NET-06,02:0A:00:00:00:1A,153,5765,-65,WPA2,1.2230568,-9.8881377
2026-09-20T12:19:25Z,generic,LAB-ALPHA,02:0A:00:00:00:33,1,2412,-63,WPA3,1.2564875,-9.8538504
2026-09-20T12:19:32Z,generic,LAB-NET-08,02:0A:00:00:00:1C,6,2437,-78,WPA2,1.2342025,-9.8768332
2026-09-20T12:19:39Z,kismet,LAB-NET-04,02:0A:00:00:00:18,40,5200,-53,OPEN,1.2350787,-9.8766242
2026-09-20T12:19:46Z,marauder,LAB-NET-19,02:0A:00:00:00:27,149,5745,-83,WPA2,1.2570212,-9.8535768
2026-09-20T12:19:53Z,kismet,LAB-NET-01,02:0A:00:00:00:15,6,2437,-67,UNKNOWN,1.2451764,-9.8658396
2026-09-20T12:20:00Z,generic,LAB-NET-01,02:0A:00:00:00:15,6,2437,-54,UNKNOWN,1.2453886,-9.8662147
2026-09-20T12:20:07Z,minino,LAB-IOT,02:0A:00:00:00:3A,1,2412,-84,WPA3,1.2227627,-9.8880005
2026-09-20T12:20:14Z,generic,LAB-NET-26,02:0A:00:00:00:2E,11,2462,-47,WPA3,1.2240701,-9.8870784
2026-09-20T12:20:21Z,marauder,LAB-NET-01,02:0A:00:00:00:15,6,2437,-73,UNKNOWN,1.2451959,-9.8661526
2026-09-20T12:20:28Z,marauder,LAB-MESH-B,02:0A:00:00:00:08,11,2462,-72,OPEN,1.2347301,-9.8763973
2026-09-20T12:20:35Z,marauder,LAB-NET-17,02:0A:00:00:00:25,44,5220,-69,OPEN,1.2342228,-9.8759966
2026-09-20T12:20:42Z,kismet,LAB-MESH-B,02:0A:00:00:00:05,11,2462,-42,WPA3,1.2462067,-9.8655680
2026-09-20T12:20:49Z,generic,LAB-MESH-B,02:0A:00:00:00:06,1,2412,-59,OPEN,1.2231578,-9.8874746
2026-09-20T12:20:56Z,marauder,LAB-LABORATORY,02:0A:00:00:00:3B,1,2412,-82,WEP,1.2565872,-9.8541322
2026-09-20T12:21:03Z,kismet,LAB-NET-01,02:0A:00:00:00:15,11,2462,-38,UNKNOWN,1.2460377,-9.8658700
2026-09-20T12:21:10Z,marauder,LAB-MESH-A,02:0A:00:00:00:01,36,5180,-74,OPEN,1.2350237,-9.8771659
2026-09-20T12:21:17Z,generic,LAB-NET-20,02:0A:00:00:00:28,11,2462,-83,WPA3,1.2343751,-9.8762253
2026-09-20T12:21:24Z,generic,LAB-FOXTROT,02:0A:00:00:00:38,1,2412,-48,WPA2,1.2462994,-9.8646868
2026-09-20T12:21:31Z,generic,LAB-NET-14,02:0A:00:00:00:22,1,2412,-76,UNKNOWN,1.2234214,-9.8876701
2026-09-20T12:21:38Z,minino,LAB-NET-30,02:0A:00:00:00:32,1,2412,-46,WPA2,1.2227892,-9.8875607
2026-09-20T12:21:45Z,generic,LAB-NET-12,02:0A:00:00:00:20,1,2412,-84,WPA3,1.2348406,-9.8765942
